pair,name,graph_size,operations,sample,wall_ns,allocated_words
3,incremental.a.raw.boxed_old.changed.depth_100,101,524288,9,982.659913,0.000019
3,a.boxed_old.changed.depth_100,101,1048576,1,881.737833,4.000010
3,a.boxed_old.changed.depth_100,101,1048576,2,886.236194,4.000010
3,a.boxed_old.changed.depth_100,101,1048576,3,884.655037,4.000010
3,a.boxed_old.changed.depth_100,101,1048576,4,888.586101,4.000010
3,a.boxed_old.changed.depth_100,101,1048576,5,909.432401,4.000010
3,a.boxed_old.changed.depth_100,101,1048576,6,883.031817,4.000010
3,a.boxed_old.changed.depth_100,101,1048576,7,883.162556,4.000010
3,a.boxed_old.changed.depth_100,101,1048576,8,883.871962,4.000010
3,a.boxed_old.changed.depth_100,101,1048576,9,883.475423,4.000010
3,incremental.b.raw.boxed_old.changed.depth_100,101,524288,1,1005.037575,0.000019
3,incremental.b.raw.boxed_old.changed.depth_100,101,524288,2,1004.485966,0.000019
3,incremental.b.raw.boxed_old.changed.depth_100,101,524288,3,1005.607373,0.000019
3,incremental.b.raw.boxed_old.changed.depth_100,101,524288,4,1008.884283,0.000019
3,incremental.b.raw.boxed_old.changed.depth_100,101,524288,5,1005.229933,0.000019
3,incremental.b.raw.boxed_old.changed.depth_100,101,524288,6,1005.578724,0.000019
3,incremental.b.raw.boxed_old.changed.depth_100,101,524288,7,1005.590548,0.000019
3,incremental.b.raw.boxed_old.changed.depth_100,101,524288,8,1005.310423,0.000019
3,incremental.b.raw.boxed_old.changed.depth_100,101,524288,9,1004.650130,0.000019
3,b.boxed_old.changed.depth_100,101,524288,1,984.930011,4.000019
3,b.boxed_old.changed.depth_100,101,524288,2,984.849976,4.000019
3,b.boxed_old.changed.depth_100,101,524288,3,988.924057,4.000019
3,b.boxed_old.changed.depth_100,101,524288,4,989.912223,4.000019
3,b.boxed_old.changed.depth_100,101,524288,5,987.941803,4.000019
3,b.boxed_old.changed.depth_100,101,524288,6,980.584900,4.000019
3,b.boxed_old.changed.depth_100,101,524288,7,989.437012,4.000019
3,b.boxed_old.changed.depth_100,101,524288,8,991.964498,4.000019
3,b.boxed_old.changed.depth_100,101,524288,9,988.738975,4.000019
3,control.boxed_old.old_ref_store,1,16777216,1,1.388614,0.000001
3,control.boxed_old.old_ref_store,1,16777216,2,1.386695,0.000001
3,control.boxed_old.old_ref_store,1,16777216,3,1.388074,0.000001
3,control.boxed_old.old_ref_store,1,16777216,4,1.390987,0.000001
3,control.boxed_old.old_ref_store,1,16777216,5,1.388258,0.000001
3,control.boxed_old.old_ref_store,1,16777216,6,1.389452,0.000001
3,control.boxed_old.old_ref_store,1,16777216,7,1.387008,0.000001
3,control.boxed_old.old_ref_store,1,16777216,8,1.386397,0.000001
3,control.boxed_old.old_ref_store,1,16777216,9,1.390447,0.000001
3,control.boxed_young.construct,0,16777216,1,1.090456,2.000001
3,control.boxed_young.construct,0,16777216,2,1.091237,2.000001
3,control.boxed_young.construct,0,16777216,3,1.091365,2.000001
3,control.boxed_young.construct,0,16777216,4,1.091067,2.000001
3,control.boxed_young.construct,0,16777216,5,1.091180,2.000001
3,control.boxed_young.construct,0,16777216,6,1.091010,2.000001
3,control.boxed_young.construct,0,16777216,7,1.091664,2.000001
3,control.boxed_young.construct,0,16777216,8,1.090598,2.000001
3,control.boxed_young.construct,0,16777216,9,1.090768,2.000001
3,control.boxed_young.old_ref_store,1,16777216,1,2.013323,2.000001
3,control.boxed_young.old_ref_store,1,16777216,2,2.015170,2.000001
3,control.boxed_young.old_ref_store,1,16777216,3,2.016378,2.000001
3,control.boxed_young.old_ref_store,1,16777216,4,2.016009,2.000001
3,control.boxed_young.old_ref_store,1,16777216,5,2.014758,2.000001
3,control.boxed_young.old_ref_store,1,16777216,6,2.015355,2.000001
3,control.boxed_young.old_ref_store,1,16777216,7,2.014815,2.000001
3,control.boxed_young.old_ref_store,1,16777216,8,2.015540,2.000001
3,control.boxed_young.old_ref_store,1,16777216,9,2.014872,2.000001
3,c.boxed_young.changed.depth_1,2,16777216,1,32.831423,6.000001
3,c.boxed_young.changed.depth_1,2,16777216,2,31.115476,6.000001
3,c.boxed_young.changed.depth_1,2,16777216,3,30.925335,6.000001
3,c.boxed_young.changed.depth_1,2,16777216,4,30.991131,6.000001
3,c.boxed_young.changed.depth_1,2,16777216,5,30.931233,6.000001
3,c.boxed_young.changed.depth_1,2,16777216,6,31.243317,6.000001
3,c.boxed_young.changed.depth_1,2,16777216,7,31.636361,6.000001
3,c.boxed_young.changed.depth_1,2,16777216,8,31.708012,6.000001
3,c.boxed_young.changed.depth_1,2,16777216,9,31.868041,6.000001
3,a.boxed_young.changed.depth_1,2,16777216,1,28.133627,6.000001
3,a.boxed_young.changed.depth_1,2,16777216,2,28.125172,6.000001
3,a.boxed_young.changed.depth_1,2,16777216,3,28.138516,6.000001
3,a.boxed_young.changed.depth_1,2,16777216,4,28.114258,6.000001
3,a.boxed_young.changed.depth_1,2,16777216,5,28.093211,6.000001
3,a.boxed_young.changed.depth_1,2,16777216,6,28.143404,6.000001
3,a.boxed_young.changed.depth_1,2,16777216,7,28.259933,6.000001
3,a.boxed_young.changed.depth_1,2,16777216,8,28.196453,6.000001
3,a.boxed_young.changed.depth_1,2,16777216,9,28.299695,6.000001
3,b.boxed_young.changed.depth_1,2,16777216,1,29.852686,6.000001
3,b.boxed_young.changed.depth_1,2,16777216,2,29.873846,6.000001
3,b.boxed_young.changed.depth_1,2,16777216,3,29.883992,6.000001
3,b.boxed_young.changed.depth_1,2,16777216,4,29.929808,6.000001
3,b.boxed_young.changed.depth_1,2,16777216,5,30.073409,6.000001
3,b.boxed_young.changed.depth_1,2,16777216,6,30.086042,6.000001
3,b.boxed_young.changed.depth_1,2,16777216,7,29.650209,6.000001
3,b.boxed_young.changed.depth_1,2,16777216,8,29.383898,6.000001
3,b.boxed_young.changed.depth_1,2,16777216,9,29.388602,6.000001
