pair,name,graph_size,operations,sample,wall_ns,allocated_words
3,capsule.raw.keyed.membership.10000,10000,4194304,7,150.595667,269.000002
3,capsule.raw.keyed.membership.10000,10000,4194304,8,149.845391,269.000002
3,capsule.raw.keyed.membership.10000,10000,4194304,9,150.219421,269.000002
3,incremental.raw.keyed.membership.100000,100000,1048576,1,519.978585,433.500010
3,incremental.raw.keyed.membership.100000,100000,1048576,2,513.151008,433.500010
3,incremental.raw.keyed.membership.100000,100000,1048576,3,512.800170,433.500010
3,incremental.raw.keyed.membership.100000,100000,1048576,4,500.980377,433.500010
3,incremental.raw.keyed.membership.100000,100000,1048576,5,499.339194,433.500010
3,incremental.raw.keyed.membership.100000,100000,1048576,6,500.701844,433.500010
3,incremental.raw.keyed.membership.100000,100000,1048576,7,505.456910,433.500010
3,incremental.raw.keyed.membership.100000,100000,1048576,8,501.057684,433.500010
3,incremental.raw.keyed.membership.100000,100000,1048576,9,521.883976,433.500010
3,capsule.raw.keyed.membership.100000,100000,4194304,1,179.961205,323.000002
3,capsule.raw.keyed.membership.100000,100000,4194304,2,182.447877,323.000002
3,capsule.raw.keyed.membership.100000,100000,4194304,3,179.179381,323.000002
3,capsule.raw.keyed.membership.100000,100000,4194304,4,180.673396,323.000002
3,capsule.raw.keyed.membership.100000,100000,4194304,5,181.056748,323.000002
3,capsule.raw.keyed.membership.100000,100000,4194304,6,178.411256,323.000002
3,capsule.raw.keyed.membership.100000,100000,4194304,7,180.291693,323.000002
3,capsule.raw.keyed.membership.100000,100000,4194304,8,180.279528,323.000002
3,capsule.raw.keyed.membership.100000,100000,4194304,9,180.334780,323.000002
3,incremental.raw.keyed.child.10000,10000,8388608,1,89.877005,78.000001
3,incremental.raw.keyed.child.10000,10000,8388608,2,90.383992,78.000001
3,incremental.raw.keyed.child.10000,10000,8388608,3,90.675854,78.000001
3,incremental.raw.keyed.child.10000,10000,8388608,4,90.486168,78.000001
3,incremental.raw.keyed.child.10000,10000,8388608,5,90.588117,78.000001
3,incremental.raw.keyed.child.10000,10000,8388608,6,95.541850,78.000001
3,incremental.raw.keyed.child.10000,10000,8388608,7,91.583871,78.000001
3,incremental.raw.keyed.child.10000,10000,8388608,8,92.342020,78.000001
3,incremental.raw.keyed.child.10000,10000,8388608,9,90.214854,78.000001
3,capsule.raw.keyed.child.10000,10000,8388608,1,65.293904,82.000001
3,capsule.raw.keyed.child.10000,10000,8388608,2,67.912225,82.000001
3,capsule.raw.keyed.child.10000,10000,8388608,3,64.479934,82.000001
3,capsule.raw.keyed.child.10000,10000,8388608,4,67.814597,82.000001
3,capsule.raw.keyed.child.10000,10000,8388608,5,65.616376,82.000001
3,capsule.raw.keyed.child.10000,10000,8388608,6,65.542679,82.000001
3,capsule.raw.keyed.child.10000,10000,8388608,7,66.528685,82.000001
3,capsule.raw.keyed.child.10000,10000,8388608,8,64.693950,82.000001
3,capsule.raw.keyed.child.10000,10000,8388608,9,68.253627,82.000001
3,incremental.raw.keyed.child.100000,100000,8388608,1,106.310353,102.000001
3,incremental.raw.keyed.child.100000,100000,8388608,2,108.251811,102.000001
3,incremental.raw.keyed.child.100000,100000,8388608,3,106.331839,102.000001
3,incremental.raw.keyed.child.100000,100000,8388608,4,105.030779,102.000001
3,incremental.raw.keyed.child.100000,100000,8388608,5,105.480552,102.000001
3,incremental.raw.keyed.child.100000,100000,8388608,6,108.690756,102.000001
3,incremental.raw.keyed.child.100000,100000,8388608,7,110.308292,102.000001
3,incremental.raw.keyed.child.100000,100000,8388608,8,110.007392,102.000001
3,incremental.raw.keyed.child.100000,100000,8388608,9,107.308864,102.000001
3,capsule.raw.keyed.child.100000,100000,8388608,1,82.738893,106.000001
3,capsule.raw.keyed.child.100000,100000,8388608,2,79.565410,106.000001
3,capsule.raw.keyed.child.100000,100000,8388608,3,81.765421,106.000001
3,capsule.raw.keyed.child.100000,100000,8388608,4,81.328864,106.000001
3,capsule.raw.keyed.child.100000,100000,8388608,5,81.695077,106.000001
3,capsule.raw.keyed.child.100000,100000,8388608,6,83.306901,106.000001
3,capsule.raw.keyed.child.100000,100000,8388608,7,83.547349,106.000001
3,capsule.raw.keyed.child.100000,100000,8388608,8,82.953591,106.000001
3,capsule.raw.keyed.child.100000,100000,8388608,9,83.442700,106.000001
