pair,name,operations,sample,wall_ns,allocated_words
1,incremental.raw.changed.depth_1,16777216,8,32.124518,0.000001
1,incremental.raw.changed.depth_1,16777216,9,31.751270,0.000001
1,r2m.changed.depth_1,16777216,1,30.634823,4.000001
1,r2m.changed.depth_1,16777216,2,30.654661,4.000001
1,r2m.changed.depth_1,16777216,3,30.637551,4.000001
1,r2m.changed.depth_1,16777216,4,30.720116,4.000001
1,r2m.changed.depth_1,16777216,5,30.756226,4.000001
1,r2m.changed.depth_1,16777216,6,30.756354,4.000001
1,r2m.changed.depth_1,16777216,7,30.701585,4.000001
1,r2m.changed.depth_1,16777216,8,30.683807,4.000001
1,r2m.changed.depth_1,16777216,9,30.679715,4.000001
1,incremental.raw.changed.depth_10,8388608,1,98.894247,0.000001
1,incremental.raw.changed.depth_10,8388608,2,102.907421,0.000001
1,incremental.raw.changed.depth_10,8388608,3,95.781587,0.000001
1,incremental.raw.changed.depth_10,8388608,4,96.234913,0.000001
1,incremental.raw.changed.depth_10,8388608,5,96.565486,0.000001
1,incremental.raw.changed.depth_10,8388608,6,99.409334,0.000001
1,incremental.raw.changed.depth_10,8388608,7,102.670896,0.000001
1,incremental.raw.changed.depth_10,8388608,8,103.292592,0.000001
1,incremental.raw.changed.depth_10,8388608,9,103.298305,0.000001
1,r2m.changed.depth_10,8388608,1,111.336249,4.000001
1,r2m.changed.depth_10,8388608,2,105.318662,4.000001
1,r2m.changed.depth_10,8388608,3,108.699794,4.000001
1,r2m.changed.depth_10,8388608,4,108.382608,4.000001
1,r2m.changed.depth_10,8388608,5,110.449804,4.000001
1,r2m.changed.depth_10,8388608,6,102.888720,4.000001
1,r2m.changed.depth_10,8388608,7,110.625137,4.000001
1,r2m.changed.depth_10,8388608,8,109.635806,4.000001
1,r2m.changed.depth_10,8388608,9,110.866324,4.000001
1,incremental.raw.changed.depth_100,524288,1,1015.047019,0.000019
1,incremental.raw.changed.depth_100,524288,2,1014.718691,0.000019
1,incremental.raw.changed.depth_100,524288,3,1013.364908,0.000019
1,incremental.raw.changed.depth_100,524288,4,1013.187557,0.000019
1,incremental.raw.changed.depth_100,524288,5,1012.443590,0.000019
1,incremental.raw.changed.depth_100,524288,6,1013.471774,0.000019
1,incremental.raw.changed.depth_100,524288,7,1012.607754,0.000019
1,incremental.raw.changed.depth_100,524288,8,1012.886059,0.000019
1,incremental.raw.changed.depth_100,524288,9,1011.942004,0.000019
1,r2m.changed.depth_100,524288,1,993.250069,4.000019
1,r2m.changed.depth_100,524288,2,995.390110,4.000019
1,r2m.changed.depth_100,524288,3,994.016318,4.000019
1,r2m.changed.depth_100,524288,4,994.701622,4.000019
1,r2m.changed.depth_100,524288,5,995.260052,4.000019
1,r2m.changed.depth_100,524288,6,994.432412,4.000019
1,r2m.changed.depth_100,524288,7,994.533821,4.000019
1,r2m.changed.depth_100,524288,8,994.674792,4.000019
1,r2m.changed.depth_100,524288,9,993.785761,4.000019
1,incremental.raw.cutoff.depth_10,16777216,1,32.679509,0.000001
1,incremental.raw.cutoff.depth_10,16777216,2,31.306982,0.000001
1,incremental.raw.cutoff.depth_10,16777216,3,29.864012,0.000001
1,incremental.raw.cutoff.depth_10,16777216,4,29.797675,0.000001
1,incremental.raw.cutoff.depth_10,16777216,5,30.797196,0.000001
1,incremental.raw.cutoff.depth_10,16777216,6,29.800475,0.000001
1,incremental.raw.cutoff.depth_10,16777216,7,29.816746,0.000001
1,incremental.raw.cutoff.depth_10,16777216,8,29.813577,0.000001
1,incremental.raw.cutoff.depth_10,16777216,9,29.791465,0.000001
1,r2m.cutoff.depth_10,16777216,1,29.246266,4.000001
1,r2m.cutoff.depth_10,16777216,2,29.273622,4.000001
1,r2m.cutoff.depth_10,16777216,3,29.476638,4.000001
1,r2m.cutoff.depth_10,16777216,4,29.410245,4.000001
1,r2m.cutoff.depth_10,16777216,5,29.256697,4.000001
1,r2m.cutoff.depth_10,16777216,6,29.276123,4.000001
1,r2m.cutoff.depth_10,16777216,7,29.257535,4.000001
1,r2m.cutoff.depth_10,16777216,8,29.249790,4.000001
1,r2m.cutoff.depth_10,16777216,9,29.371620,4.000001
1,r2m.fan_in.diamond,8388608,1,79.091308,16.000001
1,r2m.fan_in.diamond,8388608,2,78.683968,16.000001
1,r2m.fan_in.diamond,8388608,3,79.645133,16.000001
1,r2m.fan_in.diamond,8388608,4,82.614406,16.000001
1,r2m.fan_in.diamond,8388608,5,88.561762,16.000001
1,r2m.fan_in.diamond,8388608,6,87.183224,16.000001
1,r2m.fan_in.diamond,8388608,7,86.472170,16.000001
1,r2m.fan_in.diamond,8388608,8,86.797940,16.000001
1,r2m.fan_in.diamond,8388608,9,82.227587,16.000001
1,r2m.failed_retry.depth_1,8388608,1,85.617643,8.000001
1,r2m.failed_retry.depth_1,8388608,2,81.921570,8.000001
1,r2m.failed_retry.depth_1,8388608,3,82.023973,8.000001
1,r2m.failed_retry.depth_1,8388608,4,83.830486,8.000001
1,r2m.failed_retry.depth_1,8388608,5,83.927262,8.000001
1,r2m.failed_retry.depth_1,8388608,6,84.100947,8.000001
1,r2m.failed_retry.depth_1,8388608,7,82.917438,8.000001
1,r2m.failed_retry.depth_1,8388608,8,83.312273,8.000001
1,r2m.failed_retry.depth_1,8388608,9,82.476504,8.000001
1,r2m.failed_retry.depth_10,2097152,1,245.224442,8.000005
1,r2m.failed_retry.depth_10,2097152,2,251.769052,8.000005
1,r2m.failed_retry.depth_10,2097152,3,252.906830,8.000005
1,r2m.failed_retry.depth_10,2097152,4,252.954464,8.000005
1,r2m.failed_retry.depth_10,2097152,5,251.296001,8.000005
1,r2m.failed_retry.depth_10,2097152,6,238.467123,8.000005
1,r2m.failed_retry.depth_10,2097152,7,240.049758,8.000005
1,r2m.failed_retry.depth_10,2097152,8,243.665681,8.000005
1,r2m.failed_retry.depth_10,2097152,9,252.738005,8.000005
1,r2m.failed_retry.depth_100,262144,1,1829.044777,8.000038
1,r2m.failed_retry.depth_100,262144,2,1863.697435,8.000038
1,r2m.failed_retry.depth_100,262144,3,1848.422471,8.000038
1,r2m.failed_retry.depth_100,262144,4,1857.139978,8.000038
1,r2m.failed_retry.depth_100,262144,5,1937.199158,8.000038
1,r2m.failed_retry.depth_100,262144,6,1823.539606,8.000038
1,r2m.failed_retry.depth_100,262144,7,1849.251021,8.000038
1,r2m.failed_retry.depth_100,262144,8,1833.057468,8.000038
1,r2m.failed_retry.depth_100,262144,9,1853.690264,8.000038
1,incremental.raw.changed.depth_10,8388608,1,99.256766,0.000001
1,incremental.raw.changed.depth_10,8388608,2,98.149201,0.000001
1,incremental.raw.changed.depth_10,8388608,3,97.530489,0.000001
1,incremental.raw.changed.depth_10,8388608,4,98.325842,0.000001
1,incremental.raw.changed.depth_10,8388608,5,99.228629,0.000001
1,incremental.raw.changed.depth_10,8388608,6,102.597596,0.000001
1,incremental.raw.changed.depth_10,8388608,7,102.044595,0.000001
1,incremental.raw.changed.depth_10,8388608,8,95.819104,0.000001
1,incremental.raw.changed.depth_10,8388608,9,97.125053,0.000001
1,r1w.changed.depth_10,4194304,1,116.919750,4.000002
1,r1w.changed.depth_10,4194304,2,114.073259,4.000002
1,r1w.changed.depth_10,4194304,3,107.023482,4.000002
1,r1w.changed.depth_10,4194304,4,108.053939,4.000002
1,r1w.changed.depth_10,4194304,5,109.004475,4.000002
1,r1w.changed.depth_10,4194304,6,109.577400,4.000002
1,r1w.changed.depth_10,4194304,7,109.931932,4.000002
1,r1w.changed.depth_10,4194304,8,110.149870,4.000002
1,r1w.changed.depth_10,4194304,9,107.929225,4.000002
1,incremental.raw.changed.depth_10,8388608,1,107.075351,0.000001
1,incremental.raw.changed.depth_10,8388608,2,98.518484,0.000001
1,incremental.raw.changed.depth_10,8388608,3,98.595393,0.000001
1,incremental.raw.changed.depth_10,8388608,4,96.927891,0.000001
1,incremental.raw.changed.depth_10,8388608,5,97.148529,0.000001
1,incremental.raw.changed.depth_10,8388608,6,96.985588,0.000001
1,incremental.raw.changed.depth_10,8388608,7,96.741445,0.000001
1,incremental.raw.changed.depth_10,8388608,8,98.161820,0.000001
1,incremental.raw.changed.depth_10,8388608,9,96.738802,0.000001
1,r1a.changed.depth_10,8388608,1,102.882979,4.000001
1,r1a.changed.depth_10,8388608,2,99.916832,4.000001
1,r1a.changed.depth_10,8388608,3,100.278498,4.000001
1,r1a.changed.depth_10,8388608,4,103.401533,4.000001
1,r1a.changed.depth_10,8388608,5,104.618778,4.000001
1,r1a.changed.depth_10,8388608,6,104.897737,4.000001
1,r1a.changed.depth_10,8388608,7,99.220756,4.000001
1,r1a.changed.depth_10,8388608,8,97.962499,4.000001
1,r1a.changed.depth_10,8388608,9,97.329860,4.000001
1,incremental.raw.changed.depth_100,524288,1,1016.523584,0.000019
1,incremental.raw.changed.depth_100,524288,2,1015.894213,0.000019
1,incremental.raw.changed.depth_100,524288,3,1016.816896,0.000019
1,incremental.raw.changed.depth_100,524288,4,1016.166607,0.000019
1,incremental.raw.changed.depth_100,524288,5,1014.036116,0.000019
1,incremental.raw.changed.depth_100,524288,6,990.583430,0.000019
1,incremental.raw.changed.depth_100,524288,7,991.565685,0.000019
1,incremental.raw.changed.depth_100,524288,8,992.891728,0.000019
1,incremental.raw.changed.depth_100,524288,9,991.494744,0.000019
1,r1a.changed.depth_100,1048576,1,908.904894,4.000010
1,r1a.changed.depth_100,1048576,2,888.719569,4.000010
1,r1a.changed.depth_100,1048576,3,895.765425,4.000010
1,r1a.changed.depth_100,1048576,4,885.745067,4.000010
1,r1a.changed.depth_100,1048576,5,886.350563,4.000010
1,r1a.changed.depth_100,1048576,6,889.832563,4.000010
1,r1a.changed.depth_100,1048576,7,889.341436,4.000010
1,r1a.changed.depth_100,1048576,8,890.522870,4.000010
1,r1a.changed.depth_100,1048576,9,885.523832,4.000010
1,incremental.raw.changed.depth_1,16777216,1,31.775770,0.000001
1,incremental.raw.changed.depth_1,16777216,2,31.631174,0.000001
1,incremental.raw.changed.depth_1,16777216,3,31.543252,0.000001
1,incremental.raw.changed.depth_1,16777216,4,31.473277,0.000001
1,incremental.raw.changed.depth_1,16777216,5,31.501713,0.000001
1,incremental.raw.changed.depth_1,16777216,6,31.493357,0.000001
1,incremental.raw.changed.depth_1,16777216,7,31.458498,0.000001
1,incremental.raw.changed.depth_1,16777216,8,31.533062,0.000001
1,incremental.raw.changed.depth_1,16777216,9,31.485442,0.000001
1,r1n.changed.depth_1,16777216,1,25.551799,4.000001
1,r1n.changed.depth_1,16777216,2,25.537787,4.000001
1,r1n.changed.depth_1,16777216,3,25.585479,4.000001
1,r1n.changed.depth_1,16777216,4,25.572717,4.000001
1,r1n.changed.depth_1,16777216,5,25.606283,4.000001
1,r1n.changed.depth_1,16777216,6,25.725711,4.000001
1,r1n.changed.depth_1,16777216,7,25.601508,4.000001
1,r1n.changed.depth_1,16777216,8,25.561448,4.000001
1,r1n.changed.depth_1,16777216,9,25.504292,4.000001
1,incremental.raw.changed.depth_10,8388608,1,104.293804,0.000001
1,incremental.raw.changed.depth_10,8388608,2,103.878023,0.000001
1,incremental.raw.changed.depth_10,8388608,3,103.873731,0.000001
1,incremental.raw.changed.depth_10,8388608,4,103.657101,0.000001
1,incremental.raw.changed.depth_10,8388608,5,103.721732,0.000001
1,incremental.raw.changed.depth_10,8388608,6,103.757145,0.000001
1,incremental.raw.changed.depth_10,8388608,7,103.847867,0.000001
1,incremental.raw.changed.depth_10,8388608,8,103.330848,0.000001
1,incremental.raw.changed.depth_10,8388608,9,96.821537,0.000001
1,r1n.changed.depth_10,16777216,1,58.320936,4.000001
1,r1n.changed.depth_10,16777216,2,58.340675,4.000001
1,r1n.changed.depth_10,16777216,3,58.322541,4.000001
1,r1n.changed.depth_10,16777216,4,58.474598,4.000001
1,r1n.changed.depth_10,16777216,5,58.380238,4.000001
1,r1n.changed.depth_10,16777216,6,58.421307,4.000001
1,r1n.changed.depth_10,16777216,7,58.534980,4.000001
1,r1n.changed.depth_10,16777216,8,58.604712,4.000001
1,r1n.changed.depth_10,16777216,9,58.678793,4.000001
1,incremental.raw.changed.depth_100,524288,1,992.704372,0.000019
1,incremental.raw.changed.depth_100,524288,2,993.505182,0.000019
1,incremental.raw.changed.depth_100,524288,3,993.415597,0.000019
1,incremental.raw.changed.depth_100,524288,4,992.654805,0.000019
1,incremental.raw.changed.depth_100,524288,5,990.379249,0.000019
1,incremental.raw.changed.depth_100,524288,6,989.505679,0.000019
1,incremental.raw.changed.depth_100,524288,7,989.326054,0.000019
1,incremental.raw.changed.depth_100,524288,8,991.191882,0.000019
1,incremental.raw.changed.depth_100,524288,9,989.435193,0.000019
1,r1n.changed.depth_100,1048576,1,542.116140,4.000010
1,r1n.changed.depth_100,1048576,2,543.653641,4.000010
1,r1n.changed.depth_100,1048576,3,544.146587,4.000010
1,r1n.changed.depth_100,1048576,4,544.495606,4.000010
1,r1n.changed.depth_100,1048576,5,544.373506,4.000010
1,r1n.changed.depth_100,1048576,6,543.290980,4.000010
1,r1n.changed.depth_100,1048576,7,540.520659,4.000010
1,r1n.changed.depth_100,1048576,8,541.243480,4.000010
1,r1n.changed.depth_100,1048576,9,541.406507,4.000010
1,incremental.raw.cutoff.depth_10,16777216,1,32.546509,0.000001
1,incremental.raw.cutoff.depth_10,16777216,2,32.491144,0.000001
1,incremental.raw.cutoff.depth_10,16777216,3,32.515516,0.000001
1,incremental.raw.cutoff.depth_10,16777216,4,32.580132,0.000001
1,incremental.raw.cutoff.depth_10,16777216,5,32.511295,0.000001
1,incremental.raw.cutoff.depth_10,16777216,6,31.563516,0.000001
1,incremental.raw.cutoff.depth_10,16777216,7,29.512691,0.000001
1,incremental.raw.cutoff.depth_10,16777216,8,29.887019,0.000001
1,incremental.raw.cutoff.depth_10,16777216,9,30.243626,0.000001
1,r1n.cutoff.depth_10,16777216,1,25.455108,4.000001
1,r1n.cutoff.depth_10,16777216,2,25.524741,4.000001
1,r1n.cutoff.depth_10,16777216,3,25.459173,4.000001
1,r1n.cutoff.depth_10,16777216,4,25.427227,4.000001
1,r1n.cutoff.depth_10,16777216,5,25.423773,4.000001
1,r1n.cutoff.depth_10,16777216,6,25.462157,4.000001
1,r1n.cutoff.depth_10,16777216,7,25.524074,4.000001
1,r1n.cutoff.depth_10,16777216,8,25.427397,4.000001
1,r1n.cutoff.depth_10,16777216,9,25.419666,4.000001
1,incremental.raw.changed.depth_1,16777216,1,32.985568,0.000001
1,incremental.raw.changed.depth_1,16777216,2,31.820477,0.000001
1,incremental.raw.changed.depth_1,16777216,3,31.553867,0.000001
1,incremental.raw.changed.depth_1,16777216,4,32.143660,0.000001
1,incremental.raw.changed.depth_1,16777216,5,31.170785,0.000001
1,incremental.raw.changed.depth_1,16777216,6,31.010032,0.000001
1,incremental.raw.changed.depth_1,16777216,7,31.478294,0.000001
1,incremental.raw.changed.depth_1,16777216,8,31.455997,0.000001
1,incremental.raw.changed.depth_1,16777216,9,31.478407,0.000001
1,r1i.changed.depth_1,16777216,1,24.394694,4.000001
1,r1i.changed.depth_1,16777216,2,24.381578,4.000001
1,r1i.changed.depth_1,16777216,3,24.431998,4.000001
1,r1i.changed.depth_1,16777216,4,24.434627,4.000001
1,r1i.changed.depth_1,16777216,5,24.393088,4.000001
1,r1i.changed.depth_1,16777216,6,24.394510,4.000001
1,r1i.changed.depth_1,16777216,7,24.398446,4.000001
1,r1i.changed.depth_1,16777216,8,24.374117,4.000001
1,r1i.changed.depth_1,16777216,9,24.378593,4.000001
1,incremental.raw.changed.depth_10,8388608,1,106.344118,0.000001
1,incremental.raw.changed.depth_10,8388608,2,106.166112,0.000001
1,incremental.raw.changed.depth_10,8388608,3,106.196779,0.000001
1,incremental.raw.changed.depth_10,8388608,4,106.217868,0.000001
1,incremental.raw.changed.depth_10,8388608,5,106.226452,0.000001
1,incremental.raw.changed.depth_10,8388608,6,106.237167,0.000001
1,incremental.raw.changed.depth_10,8388608,7,106.274740,0.000001
1,incremental.raw.changed.depth_10,8388608,8,106.257801,0.000001
1,incremental.raw.changed.depth_10,8388608,9,106.464626,0.000001
1,r1i.changed.depth_10,8388608,1,69.413659,4.000001
1,r1i.changed.depth_10,8388608,2,69.390438,4.000001
1,r1i.changed.depth_10,8388608,3,69.385521,4.000001
1,r1i.changed.depth_10,8388608,4,69.356673,4.000001
1,r1i.changed.depth_10,8388608,5,69.400187,4.000001
1,r1i.changed.depth_10,8388608,6,69.367644,4.000001
1,r1i.changed.depth_10,8388608,7,69.485651,4.000001
1,r1i.changed.depth_10,8388608,8,69.423550,4.000001
1,r1i.changed.depth_10,8388608,9,69.540505,4.000001
1,incremental.raw.changed.depth_100,524288,1,1078.708465,0.000019
1,incremental.raw.changed.depth_100,524288,2,1078.222340,0.000019
1,incremental.raw.changed.depth_100,524288,3,1030.340172,0.000019
1,incremental.raw.changed.depth_100,524288,4,1017.625891,0.000019
1,incremental.raw.changed.depth_100,524288,5,1001.402325,0.000019
1,incremental.raw.changed.depth_100,524288,6,989.807177,0.000019
1,incremental.raw.changed.depth_100,524288,7,990.993158,0.000019
1,incremental.raw.changed.depth_100,524288,8,990.051376,0.000019
1,incremental.raw.changed.depth_100,524288,9,991.102297,0.000019
1,r1i.changed.depth_100,1048576,1,720.884145,4.000010
1,r1i.changed.depth_100,1048576,2,707.455683,4.000010
1,r1i.changed.depth_100,1048576,3,693.917173,4.000010
1,r1i.changed.depth_100,1048576,4,695.329618,4.000010
1,r1i.changed.depth_100,1048576,5,695.093149,4.000010
1,r1i.changed.depth_100,1048576,6,694.120445,4.000010
1,r1i.changed.depth_100,1048576,7,695.132258,4.000010
1,r1i.changed.depth_100,1048576,8,722.674486,4.000010
1,r1i.changed.depth_100,1048576,9,718.652927,4.000010
1,incremental.raw.cutoff.depth_10,16777216,1,32.529229,0.000001
1,incremental.raw.cutoff.depth_10,16777216,2,32.515828,0.000001
1,incremental.raw.cutoff.depth_10,16777216,3,32.527623,0.000001
1,incremental.raw.cutoff.depth_10,16777216,4,32.553316,0.000001
1,incremental.raw.cutoff.depth_10,16777216,5,30.203822,0.000001
1,incremental.raw.cutoff.depth_10,16777216,6,29.865987,0.000001
1,incremental.raw.cutoff.depth_10,16777216,7,29.824676,0.000001
1,incremental.raw.cutoff.depth_10,16777216,8,29.775862,0.000001
1,incremental.raw.cutoff.depth_10,16777216,9,29.614625,0.000001
1,r1i.cutoff.depth_10,16777216,1,22.784761,4.000001
1,r1i.cutoff.depth_10,16777216,2,22.796399,4.000001
1,r1i.cutoff.depth_10,16777216,3,22.807299,4.000001
1,r1i.cutoff.depth_10,16777216,4,22.815527,4.000001
1,r1i.cutoff.depth_10,16777216,5,22.776078,4.000001
1,r1i.cutoff.depth_10,16777216,6,22.750015,4.000001
1,r1i.cutoff.depth_10,16777216,7,22.756879,4.000001
1,r1i.cutoff.depth_10,16777216,8,22.778210,4.000001
1,r1i.cutoff.depth_10,16777216,9,22.760332,4.000001
1,r1i.fan_in.diamond,8388608,1,69.128276,16.000001
1,r1i.fan_in.diamond,8388608,2,69.282777,16.000001
1,r1i.fan_in.diamond,8388608,3,69.803718,16.000001
1,r1i.fan_in.diamond,8388608,4,69.822420,16.000001
1,r1i.fan_in.diamond,8388608,5,69.766628,16.000001
1,r1i.fan_in.diamond,8388608,6,69.840326,16.000001
1,r1i.fan_in.diamond,8388608,7,69.792492,16.000001
1,r1i.fan_in.diamond,8388608,8,69.284681,16.000001
1,r1i.fan_in.diamond,8388608,9,69.435600,16.000001
1,r1i.failed_retry.depth_1,8388608,1,74.267632,8.000001
1,r1i.failed_retry.depth_1,8388608,2,74.306371,8.000001
1,r1i.failed_retry.depth_1,8388608,3,74.451918,8.000001
1,r1i.failed_retry.depth_1,8388608,4,74.347753,8.000001
1,r1i.failed_retry.depth_1,8388608,5,74.017862,8.000001
1,r1i.failed_retry.depth_1,8388608,6,74.111824,8.000001
1,r1i.failed_retry.depth_1,8388608,7,74.950691,8.000001
1,r1i.failed_retry.depth_1,8388608,8,76.311125,8.000001
1,r1i.failed_retry.depth_1,8388608,9,75.527566,8.000001
1,r1i.failed_retry.depth_10,4194304,1,221.527330,8.000002
1,r1i.failed_retry.depth_10,4194304,2,222.412325,8.000002
1,r1i.failed_retry.depth_10,4194304,3,223.639518,8.000002
1,r1i.failed_retry.depth_10,4194304,4,215.820535,8.000002
1,r1i.failed_retry.depth_10,4194304,5,215.203784,8.000002
1,r1i.failed_retry.depth_10,4194304,6,220.979928,8.000002
1,r1i.failed_retry.depth_10,4194304,7,218.437435,8.000002
1,r1i.failed_retry.depth_10,4194304,8,218.863704,8.000002
1,r1i.failed_retry.depth_10,4194304,9,218.256218,8.000002
1,r1i.failed_retry.depth_100,524288,1,1604.063073,8.000019
1,r1i.failed_retry.depth_100,524288,2,1600.335963,8.000019
1,r1i.failed_retry.depth_100,524288,3,1598.169547,8.000019
1,r1i.failed_retry.depth_100,524288,4,1597.709343,8.000019
1,r1i.failed_retry.depth_100,524288,5,1597.728897,8.000019
1,r1i.failed_retry.depth_100,524288,6,1597.450591,8.000019
1,r1i.failed_retry.depth_100,524288,7,1590.711236,8.000019
1,r1i.failed_retry.depth_100,524288,8,1579.567197,8.000019
1,r1i.failed_retry.depth_100,524288,9,1581.005108,8.000019
1,incremental.raw.changed.depth_1,16777216,1,33.787188,0.000001
1,incremental.raw.changed.depth_1,16777216,2,33.784261,0.000001
1,incremental.raw.changed.depth_1,16777216,3,33.789220,0.000001
1,incremental.raw.changed.depth_1,16777216,4,33.614285,0.000001
1,incremental.raw.changed.depth_1,16777216,5,31.623188,0.000001
1,incremental.raw.changed.depth_1,16777216,6,31.451293,0.000001
1,incremental.raw.changed.depth_1,16777216,7,31.619123,0.000001
1,incremental.raw.changed.depth_1,16777216,8,31.480852,0.000001
1,incremental.raw.changed.depth_1,16777216,9,31.487048,0.000001
1,r06.changed.depth_1,16777216,1,18.729736,4.000001
1,r06.changed.depth_1,16777216,2,18.731356,4.000001
1,r06.changed.depth_1,16777216,3,18.769086,4.000001
1,r06.changed.depth_1,16777216,4,18.737254,4.000001
1,r06.changed.depth_1,16777216,5,18.739513,4.000001
1,r06.changed.depth_1,16777216,6,18.745666,4.000001
1,r06.changed.depth_1,16777216,7,18.797152,4.000001
1,r06.changed.depth_1,16777216,8,18.742554,4.000001
1,r06.changed.depth_1,16777216,9,18.710068,4.000001
1,incremental.raw.changed.depth_10,8388608,1,104.008905,0.000001
1,incremental.raw.changed.depth_10,8388608,2,99.589727,0.000001
1,incremental.raw.changed.depth_10,8388608,3,98.378052,0.000001
1,incremental.raw.changed.depth_10,8388608,4,98.481650,0.000001
1,incremental.raw.changed.depth_10,8388608,5,100.510476,0.000001
1,incremental.raw.changed.depth_10,8388608,6,97.604868,0.000001
1,incremental.raw.changed.depth_10,8388608,7,97.041152,0.000001
1,incremental.raw.changed.depth_10,8388608,8,97.059001,0.000001
1,incremental.raw.changed.depth_10,8388608,9,98.394736,0.000001
1,r06.changed.depth_10,16777216,1,52.406136,4.000001
1,r06.changed.depth_10,16777216,2,52.400821,4.000001
1,r06.changed.depth_10,16777216,3,52.458176,4.000001
1,r06.changed.depth_10,16777216,4,52.367795,4.000001
1,r06.changed.depth_10,16777216,5,52.453160,4.000001
1,r06.changed.depth_10,16777216,6,52.455846,4.000001
1,r06.changed.depth_10,16777216,7,52.356356,4.000001
1,r06.changed.depth_10,16777216,8,52.387421,4.000001
1,r06.changed.depth_10,16777216,9,52.328232,4.000001
1,incremental.raw.changed.depth_100,524288,1,1012.966550,0.000019
1,incremental.raw.changed.depth_100,524288,2,1012.474058,0.000019
1,incremental.raw.changed.depth_100,524288,3,1014.141162,0.000019
1,incremental.raw.changed.depth_100,524288,4,1013.345809,0.000019
1,incremental.raw.changed.depth_100,524288,5,1013.299880,0.000019
1,incremental.raw.changed.depth_100,524288,6,1013.753717,0.000019
1,incremental.raw.changed.depth_100,524288,7,1013.173915,0.000019
1,incremental.raw.changed.depth_100,524288,8,1013.326255,0.000019
1,incremental.raw.changed.depth_100,524288,9,1012.889697,0.000019
1,r06.changed.depth_100,1048576,1,520.842605,4.000010
1,r06.changed.depth_100,1048576,2,522.207301,4.000010
1,r06.changed.depth_100,1048576,3,541.809186,4.000010
1,r06.changed.depth_100,1048576,4,541.180498,4.000010
1,r06.changed.depth_100,1048576,5,525.162704,4.000010
1,r06.changed.depth_100,1048576,6,522.172058,4.000010
1,r06.changed.depth_100,1048576,7,522.868277,4.000010
1,r06.changed.depth_100,1048576,8,523.093377,4.000010
1,r06.changed.depth_100,1048576,9,523.361223,4.000010
1,incremental.raw.cutoff.depth_10,16777216,1,32.497468,0.000001
1,incremental.raw.cutoff.depth_10,16777216,2,32.478681,0.000001
1,incremental.raw.cutoff.depth_10,16777216,3,32.477260,0.000001
1,incremental.raw.cutoff.depth_10,16777216,4,32.482873,0.000001
1,incremental.raw.cutoff.depth_10,16777216,5,32.490377,0.000001
1,incremental.raw.cutoff.depth_10,16777216,6,32.491386,0.000001
1,incremental.raw.cutoff.depth_10,16777216,7,32.488643,0.000001
1,incremental.raw.cutoff.depth_10,16777216,8,32.494896,0.000001
1,incremental.raw.cutoff.depth_10,16777216,9,32.483698,0.000001
1,r06.cutoff.depth_10,16777216,1,18.877927,4.000001
1,r06.cutoff.depth_10,16777216,2,18.889310,4.000001
1,r06.cutoff.depth_10,16777216,3,18.877572,4.000001
1,r06.cutoff.depth_10,16777216,4,18.872797,4.000001
1,r06.cutoff.depth_10,16777216,5,18.880542,4.000001
1,r06.cutoff.depth_10,16777216,6,18.960478,4.000001
1,r06.cutoff.depth_10,16777216,7,18.882517,4.000001
1,r06.cutoff.depth_10,16777216,8,18.801160,4.000001
1,r06.cutoff.depth_10,16777216,9,18.797692,4.000001
2,incremental.raw.changed.depth_1,16777216,1,33.456629,0.000001
2,incremental.raw.changed.depth_1,16777216,2,33.454540,0.000001
2,incremental.raw.changed.depth_1,16777216,3,33.455962,0.000001
2,incremental.raw.changed.depth_1,16777216,4,33.480347,0.000001
2,incremental.raw.changed.depth_1,16777216,5,33.462882,0.000001
2,incremental.raw.changed.depth_1,16777216,6,33.467529,0.000001
2,incremental.raw.changed.depth_1,16777216,7,33.472119,0.000001
2,incremental.raw.changed.depth_1,16777216,8,33.468481,0.000001
2,incremental.raw.changed.depth_1,16777216,9,33.454839,0.000001
2,r1.changed.depth_1,16777216,1,34.182790,4.000001
2,r1.changed.depth_1,16777216,2,34.252167,4.000001
2,r1.changed.depth_1,16777216,3,34.243769,4.000001
2,r1.changed.depth_1,16777216,4,34.261703,4.000001
2,r1.changed.depth_1,16777216,5,34.515026,4.000001
2,r1.changed.depth_1,16777216,6,34.118770,4.000001
2,r1.changed.depth_1,16777216,7,34.068520,4.000001
2,r1.changed.depth_1,16777216,8,33.959623,4.000001
2,r1.changed.depth_1,16777216,9,33.794407,4.000001
2,incremental.raw.changed.depth_10,8388608,1,107.761167,0.000001
2,incremental.raw.changed.depth_10,8388608,2,107.878691,0.000001
2,incremental.raw.changed.depth_10,8388608,3,107.856636,0.000001
2,incremental.raw.changed.depth_10,8388608,4,107.446908,0.000001
2,incremental.raw.changed.depth_10,8388608,5,107.389326,0.000001
2,incremental.raw.changed.depth_10,8388608,6,107.440826,0.000001
2,incremental.raw.changed.depth_10,8388608,7,107.428917,0.000001
2,incremental.raw.changed.depth_10,8388608,8,104.507194,0.000001
2,incremental.raw.changed.depth_10,8388608,9,96.899129,0.000001
2,r1.changed.depth_10,4194304,1,130.069282,4.000002
2,r1.changed.depth_10,4194304,2,130.006356,4.000002
2,r1.changed.depth_10,4194304,3,122.494953,4.000002
2,r1.changed.depth_10,4194304,4,121.459493,4.000002
2,r1.changed.depth_10,4194304,5,121.341657,4.000002
